timestamp,object_name,object_grab,total_grab,session,session_duration,zone,Timestamp,SourceFile,expected_zone,correct,exp
2025-04-16 14:53:30,Sponge ball,6,18,4,61.0,1,2025-04-16 14:53:30,20250416_145404_euncha_zone_log.csv,1,True,True
2025-04-16 14:53:47,bouncy ball,11,27,4,61.0,2,2025-04-16 14:53:48,20250416_145404_euncha_zone_log.csv,2,True,True
2025-04-16 14:53:58,BaseBall,10,35,4,61.0,3,2025-04-16 14:53:52,20250416_145404_euncha_zone_log.csv,3,True,True
2025-04-16 14:54:00,Steal ball,8,36,4,61.0,4,2025-04-16 14:54:00,20250416_145404_euncha_zone_log.csv,4,True,True
2025-04-16 14:54:16,Fur ball,2,7,5,107.0,0,2025-04-16 14:54:17,20250416_145601_euncha_zone_log.csv,0,True,True
2025-04-16 14:54:42,BaseBall,6,22,5,107.0,3,2025-04-16 14:54:43,20250416_145601_euncha_zone_log.csv,3,True,True
2025-04-16 14:54:49,Steal ball,4,25,5,107.0,4,2025-04-16 14:54:50,20250416_145601_euncha_zone_log.csv,4,True,True
2025-04-16 14:55:53,bouncy ball,24,57,5,107.0,1,2025-04-16 14:55:54,20250416_145601_euncha_zone_log.csv,2,False,True
2025-04-16 14:55:55,Sponge ball,22,58,5,107.0,2,2025-04-16 14:55:56,20250416_145601_euncha_zone_log.csv,1,False,True
2025-04-16 14:56:12,Fur ball,1,5,6,52.0,0,2025-04-16 14:56:13,20250416_145700_euncha_zone_log.csv,0,True,True
2025-04-16 14:56:30,Steal ball,5,13,6,52.0,4,2025-04-16 14:56:31,20250416_145700_euncha_zone_log.csv,4,True,True
2025-04-16 14:56:44,Sponge ball,5,21,6,52.0,1,2025-04-16 14:56:45,20250416_145700_euncha_zone_log.csv,1,True,True
2025-04-16 14:56:52,bouncy ball,9,27,6,52.0,3,2025-04-16 14:56:54,20250416_145700_euncha_zone_log.csv,2,False,True
2025-04-16 14:56:56,BaseBall,8,28,6,52.0,2,2025-04-16 14:56:56,20250416_145700_euncha_zone_log.csv,3,False,True
2025-04-16 14:57:14,Fur ball,3,6,7,40.0,0,2025-04-16 14:57:13,20250416_145748_euncha_zone_log.csv,0,True,True
2025-04-16 14:57:20,Steal ball,1,9,7,40.0,4,2025-04-16 14:57:20,20250416_145748_euncha_zone_log.csv,4,True,True
2025-04-16 14:57:29,Sponge ball,5,13,7,40.0,1,2025-04-16 14:57:30,20250416_145748_euncha_zone_log.csv,1,True,True
2025-04-16 14:57:41,BaseBall,4,17,7,40.0,2,2025-04-16 14:57:40,20250416_145748_euncha_zone_log.csv,3,False,True
2025-04-16 14:57:43,bouncy ball,5,18,7,40.0,3,2025-04-16 14:57:18,20250416_145748_euncha_zone_log.csv,2,False,True
2025-04-16 14:57:52,0,1,2,8,42.0,0,2025-04-16 14:57:54,20250416_145838_euncha_zone_log.csv,0,True,True
2025-04-16 14:58:09,10,1,9,8,42.0,1,2025-04-16 14:58:10,20250416_145838_euncha_zone_log.csv,1,True,True
2025-04-16 14:58:30,100,8,23,8,42.0,2,2025-04-16 14:58:27,20250416_145838_euncha_zone_log.csv,4,False,True
2025-04-16 14:58:32,30,11,25,8,42.0,3,2025-04-16 14:58:29,20250416_145838_euncha_zone_log.csv,2,False,True
2025-04-16 14:58:33,50,5,26,8,42.0,4,2025-04-16 14:57:59,20250416_145838_euncha_zone_log.csv,3,False,True
2025-04-16 14:58:45,Steal ball,4,4,9,53.0,4,2025-04-16 14:58:46,20250416_145946_euncha_zone_log.csv,4,True,True
2025-04-16 14:58:50,Fur ball,1,5,9,53.0,0,2025-04-16 14:58:51,20250416_145946_euncha_zone_log.csv,0,True,True
2025-04-16 14:59:16,Sponge ball,4,13,9,53.0,1,2025-04-16 14:59:07,20250416_145946_euncha_zone_log.csv,1,True,True
2025-04-16 14:59:31,bouncy ball,5,21,9,53.0,2,2025-04-16 14:59:33,20250416_145946_euncha_zone_log.csv,2,True,True
2025-04-16 14:59:34,BaseBall,8,22,9,53.0,3,2025-04-16 14:59:35,20250416_145946_euncha_zone_log.csv,3,True,True
2025-04-16 15:00:10,10,6,12,10,38.0,1,2025-04-16 15:00:11,20250416_150037_euncha_zone_log.csv,1,True,True
2025-04-16 15:00:12,0,3,13,10,38.0,0,2025-04-16 15:00:12,20250416_150037_euncha_zone_log.csv,0,True,True
2025-04-16 15:00:17,100,3,15,10,38.0,2,2025-04-16 15:00:18,20250416_150037_euncha_zone_log.csv,4,False,True
2025-04-16 15:00:28,50,4,20,10,38.0,4,2025-04-16 14:59:55,20250416_150037_euncha_zone_log.csv,3,False,True
2025-04-16 15:00:30,30,5,21,10,38.0,3,2025-04-16 15:00:22,20250416_150037_euncha_zone_log.csv,2,False,True
