2025-05-27 오후 3:01:54,10,3,8,0.1,
2025-05-27 오후 3:01:55,10,4,9,0.1,
2025-05-27 오후 3:01:57,30,1,10,0.3,
2025-05-27 오후 3:01:57,30,2,11,0.3,
2025-05-27 오후 3:01:58,30,3,12,0.3,
2025-05-27 오후 3:01:58,100,4,13,1,
2025-05-27 오후 3:01:59,100,5,14,1,
2025-05-27 오후 3:02:00,0,2,15,0,
2025-05-27 오후 3:02:00,0,3,16,0,
2025-05-27 오후 3:02:01,0,4,17,0,
2025-05-27 오후 3:02:01,0,5,18,0,
2025-05-27 오후 3:02:06,0,6,19,0,
2025-05-27 오후 3:02:07,100,6,20,1,
2025-05-27 오후 3:02:08,100,7,21,1,
2025-05-27 오후 3:02:11,100,8,22,1,
2025-05-27 오후 3:02:13,30,4,23,0.3,
2025-05-27 오후 3:02:13,30,5,24,0.3,
2025-05-27 오후 3:02:14,30,6,25,0.3,
2025-05-27 오후 3:02:18,30,7,26,0.3,
2025-05-27 오후 3:02:20,30,8,27,0.3,
2025-05-27 오후 3:02:22,30,9,28,0.3,
2025-05-27 오후 3:02:24,100,9,29,1,
2025-05-27 오후 3:02:24,100,10,30,1,
2025-05-27 오후 3:02:27,100,11,31,1,
2025-05-27 오후 3:02:28,30,10,32,0.3,
2025-05-27 오후 3:02:30,30,11,33,0.3,
2025-05-27 오후 3:02:34,50,2,34,0.5,
2025-05-27 오후 3:02:43,50,3,35,0.5,
2025-05-27 오후 3:02:47,100,12,36,1,
2025-05-27 오후 3:02:50,50,4,37,0.5,
2025-05-27 오후 3:02:50,50,5,38,0.5,
2025-05-27 오후 3:02:52,50,6,39,0.5,
2025-05-27 오후 3:02:55,100,13,40,1,
2025-05-27 오후 3:02:56,100,14,41,1,
2025-05-27 오후 3:02:57,100,15,42,1,
2025-05-27 오후 3:03:00,100,16,43,1,
2025-05-27 오후 3:03:03,100,17,44,1,
2025-05-27 오후 3:03:06,30,12,45,0.3,
2025-05-27 오후 3:03:07,100,18,46,1,
2025-05-27 오후 3:03:09,50,7,47,0.5,
