2025-05-28 오후 3:47:03,bouncy ball,15,39,0.3,Material
2025-05-28 오후 3:47:08,BaseBall,11,40,0.5,Material
2025-05-28 오후 3:47:11,bouncy ball,16,41,0.3,Material
2025-05-28 오후 3:47:14,Sponge ball,9,42,0.1,Material
2025-05-28 오후 3:47:49,Sponge ball,1,1,0.1,Material
2025-05-28 오후 3:47:53,BaseBall,1,2,0.5,Material
2025-05-28 오후 3:47:58,Fur ball,1,3,0,Material
2025-05-28 오후 3:48:01,Sponge ball,2,4,0.1,Material
2025-05-28 오후 3:48:02,Sponge ball,3,5,0.1,Material
2025-05-28 오후 3:48:05,Sponge ball,4,6,0.1,Material
2025-05-28 오후 3:48:07,Steal ball,1,7,1,Material
2025-05-28 오후 3:48:08,Steal ball,2,8,1,Material
2025-05-28 오후 3:48:13,bouncy ball,1,9,0.3,Material
2025-05-28 오후 3:48:14,bouncy ball,2,10,0.3,Material
2025-05-28 오후 3:48:19,bouncy ball,3,11,0.3,Material
2025-05-28 오후 3:48:24,BaseBall,2,12,0.5,Material
2025-05-28 오후 3:48:26,Sponge ball,5,13,0.1,Material
2025-05-28 오후 3:48:28,Sponge ball,6,14,0.1,Material
2025-05-28 오후 3:48:30,bouncy ball,4,15,0.3,Material
2025-05-28 오후 3:48:32,bouncy ball,5,16,0.3,Material
2025-05-28 오후 3:48:33,Sponge ball,7,17,0.1,Material
2025-05-28 오후 3:48:33,Sponge ball,8,18,0.1,Material
2025-05-28 오후 3:48:34,Fur ball,2,19,0,Material
2025-05-28 오후 3:48:36,Fur ball,3,20,0,Material
